id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,epPreHPos,epDelta,epEvidenceType,epEvidenceValue,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,phValid,phSource,phNormalSource,phFlags,phDt,phRenderAge,phRenderSampleDt,phRenderLagDist,phRawHPos,phHPosAdj,phSeparationR,phReprojectConfidence,phSweepSteps,phSweepT,phSweepFail,phSweepGapR,phBallVX,phBallVY,phBallVZ,phOriginV,phPointVX,phPointVY,phPointVZ,phPointVSource,phProxyPSpd,phRenderPSpd,phPVDeltaDeg,phPVSpeedRatio,phNX,phNY,phNZ,phNDeltaDeg,phPreGuardH,phApproachH,phPostGuardH,phGuardDelta,phFinalDirX,phFinalDirY,phFinalDirZ,phFinalFieldH,phProxyMoveDist,phRenderMoveDist,phRenderLagAlongSwing,phReprojectMoveR,phProxyMoveRotDeg,phRenderMoveRotDeg,phRenderLagRotDeg,phConfidenceLimit,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,infieldFly,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
139,,7,0,2,3,0,2,1,0,0,0,255,255,255,59,3576.457,"CVPileMaki",R,27,91,140,0.049,-0.401,0.175,1.606,-0.115,1.261,-36.37,18.862,49,51,0,0,"",99.358,-114.413,4.418,0,0,5,"=","=","=","=","=","=","=","","",6,L,"Kr_Luna",190,95.432,0.498,,68,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,3578.975,5,,578,0,,,,,,,,,,,,,,,,,,,-0.235,-37.042,-0.017,-17.755,-22.482,-48.816,-9.358,-65.617,22.533,-48.476,14.934,-63.058,47.355,-97.362,0,-109.84,-40.801,-90.551,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3580.507,-0.127,-37.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
140,,7,0,2,3,0,0,2,0,0,0,255,255,255,60,3594.539,"CVPileMaki",R,27,96,140,-1.693,-1.201,0.02,1.449,-0.836,0.753,-36.37,8.308,52,48,0,1,"",73.589,-122.228,5.46,0,0,6,"=","=","=","=","=","=","=","","",5,R,"Yes_Man_",190,85.251,0.499,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.255,-37.012,-0.067,-17.74,-22.615,-48.785,-16.876,-61.617,22.506,-48.496,12.215,-64.302,44.995,-99.319,0,-109.84,-40.801,-90.551,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3598.936,0.041,-36.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
141,,7,0,2,3,1,0,2,0,0,0,255,255,255,61,3606.888,"CVPileMaki",R,33,83,135,1.151,0.231,0.276,1.73,0.355,1.663,-36.37,25.961,87,13,0,2,"",100.153,-99.965,9.016,0,0,6,"=","=","=","=","=","=","=","","",5,R,"Yes_Man_",190,85.251,0.499,3,33,W,Y,1,3608.031,214,72,111,70,35,,145,106,53.618,47.705,0.134,1.114,-19.532,-0.08,-0.08,0,0,0,0,0.533,-86.115,235.204,-86.46,1,5,0,645755,0.011,0.004,0.011,0,-0.08,-0.08,2.241,0,33,0.653,2,1.19,0.095,-2.186,35.084,53.618,-12.517,-10.987,-16.699,1,23.585,23.334,0,0.989,0.71,-0.567,0.418,0,129.433,15.55,47.55,81.883,-0.439,0.805,-0.399,47.55,0.072,0.109,0,2.458,17.858,27.307,0,2,,,,3610.379,8,-54.865,2.813,-64.923,0,0,,,,,3618.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.194,-37.009,-0.003,-17.759,-22.521,-48.922,-16.86,-61.657,22.539,-48.489,11.835,-64.188,44.958,-99.261,0,-109.84,-40.801,-90.551,0.032,-36.398,,"아침땅_",-0.049,-17.78,,"べるちゃそ",-22.483,-48.659,,"schmoneymikey",-16.88,-61.615,,"pododang",22.541,-48.486,,"まととまと",11.787,-64.037,,"하루（Haru）",44.95,-99.28,,"AI",0,-109.84,,"AI",-40.801,-90.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"AI",,,,0,""
142,,7,0,2,3,1,1,2,0,0,0,255,255,255,62,3629.804,"CVPileMaki",R,28,89,140,-1.233,-0.612,0.072,1.571,-0.595,1.146,-36.37,14.293,53,47,0,0,"",42.065,-92.515,3.799,0,0,6,"=","=","=","=","=","=","=","","",5,R,"Yes_Man_",190,85.251,0.499,,83,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.277,-37.07,-0.055,-17.722,-22.515,-49.802,-16.731,-60.311,21.916,-48.697,12.707,-64.956,43.944,-91.606,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
143,,7,0,2,3,1,2,2,0,0,0,255,255,255,63,3644.133,"CVPileMaki",R,10,73,103,0.953,1.314,0.385,2.221,0.508,2.988,-36.37,69.732,80,19,1,2,"",-53.253,399.268,4.673,0,0,6,"=","=","=","=","=","=","=","","",5,R,"Yes_Man_",190,85.251,0.499,5,83,W,Y,1,3645.423,142,46,125,57,23,,145,125,26.853,76.95,0.168,1.463,-19.993,0.24,0.243,0,0,0,0,0.345,182.262,-281.513,-324.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.181,-37.119,-0.023,-17.537,-22.68,-49.737,-16.659,-60.248,21.855,-48.82,12.753,-64.609,41.822,-93.481,0,-109.84,-40.8,-90.55,-0.015,-36.627,,"아침땅_",-0.047,-17.697,,"べるちゃそ",-22.34,-49.762,,"schmoneymikey",-16.661,-60.162,,"pododang",21.963,-48.659,,"まととまと",12.746,-64.595,,"하루（Haru）",40.503,-94.159,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
144,,7,0,2,3,1,2,2,0,0,0,255,255,255,64,3662.65,"CVPileMaki",R,3,89,116,-0.885,-0.039,0.263,1.696,0.197,1.586,-36.37,20.452,47,53,0,2,"",-352.509,0,5.687,0,0,6,"=","=","=","=","=","=","=","","",5,R,"Yes_Man_",190,85.251,0.499,0,83,W,Y,1,3663.793,255,118,109,123,92,,145,106,-9.901,29.37,-0.131,1.054,-21.036,-0.22,,,,,0,0.708,114.431,-271.683,-4.993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3659.073,-3.04,-26.253,3661.113,3,-19.11,0.055,-54.879,0,64,,3669.751,,,,,,,,,,,,,3669.612,6,,148,0,,,,,,,,,,,3668.894,3,,,,,,,-0.192,-37.171,-0.077,-17.709,-23.077,-50.258,-16.635,-60.228,21.959,-48.693,12.761,-64.612,41.396,-95.549,0,-109.84,-40.8,-90.55,-0.021,-36.522,,"아침땅_",-0.109,-17.785,,"べるちゃそ",-23.019,-50.164,,"schmoneymikey",-16.674,-60.205,,"pododang",21.9,-48.657,,"まととまと",12.728,-64.647,,"하루（Haru）",41.379,-95.534,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,3665.772,-19.659,-55.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,"schmoneymikey",,,,2,""
145,SIDE,7,0,2,3,0,0,2,0,0,0,255,255,255,,3671.066,,,,,,,,,,,,,,,,,,,,,,,,0,"=","=","=","=","=","=","=","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
146,,8,1,2,3,0,0,0,0,0,0,255,255,255,65,3783.898,"TaeGeuk_",R,33,82,133,-0.56,-0.99,0.419,0.856,-0.448,1.16,-36.832,36.091,4,10,86,2,"",127.644,104.681,3.428,0,0,3,"pododang","schmoneymikey","べるちゃそ","まととまと","아침땅_","하루（Haru）","CVPileMaki","","",0,R,"まととまと",179.8,90.039,0.45,3,32,W,Y,1,3785.029,255,81,164,153,61,,145,87,-6.64,36.289,-0.468,0.445,-20.848,-0.82,-0.815,0,0,0,0.19,0.258,-131.071,254.119,6.91,1,5,0,577659,0.008,0.007,0.037,0,-0.815,-0.82,1.779,0,48,0.281,2,1.292,-0.85,-1.536,34.595,-6.64,71.201,20.806,-123.901,1,144.408,32.861,0,0.228,0.272,0.111,0.956,0,37.696,-11.599,37.696,0,-0.588,-0.116,-0.801,37.696,0.089,0.315,0,3.053,25.637,91.112,0,6,3780.086,-2.235,-23.243,3781.726,2,-15.839,0.059,-43.4,0,0,,,,,,,,,,,,,,,3790.324,3,,147,0,,,,,,,,,,,3789.682,2,,,,,,,0.225,-37.641,-0.152,-16.733,-20.267,-46.028,-12.449,-61.15,21.412,-50.418,9.282,-64.982,29.581,-90.829,0,-109.84,-40.8,-90.55,0.32,-37.479,,"Po_cari",-0.231,-16.872,,"SUGUN",-20.041,-45.88,80,"CoalCat",-12.278,-61.162,,"aura_5599",19.141,-49.124,,"Yes_Man_",9.171,-64.983,,"Kr_Luna",26.71,-84.034,,"AI",0,-109.84,,"AI",-40.8,-90.55,,3792.346,-1.117,-38.324,,,,3786.741,-16.43,-43.803,,,,,,,,,,,,,,,,,,,,,,,,,3791.298,-17.346,-39.696,,,,,,,,,,,,,,,,,,,"",2,0,0,"SUGUN",,,,5,""
147,,8,1,2,3,0,0,1,0,0,0,255,255,255,66,3809.701,"TaeGeuk_",R,3,86,127,-1.97,0.408,0.485,1.072,-0.144,1.888,-36.832,18.077,3,24,73,4,"",-461.949,0,24.207,0,0,4,"=","=","=","=","=","=","=","","",1,R,"아침땅_",190,87.187,0.502,,32,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.352,-37.732,-0.159,-16.725,-18.984,-45.131,-13.105,-61.511,19.38,-49.734,10.52,-62.863,27.259,-76.504,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3814.279,-0.315,-37.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
148,,8,1,2,3,0,1,1,0,0,0,255,255,255,67,3827.454,"TaeGeuk_",R,11,58,108,-0.132,-0.609,0.543,0.994,-0.074,1.559,-36.832,34.328,4,13,82,2,"",0,214.105,23.8,0,0,4,"=","=","=","=","=","=","=","","",1,R,"아침땅_",190,87.187,0.502,3,32,W,Y,1,3828.575,144,139,148,149,78,,145,111,-30,-1.984,-0.022,0.794,-20.501,0.94,0.937,0,0,0,0.286,0.512,100.26,-305.116,-33.255,1,3,0,121467,0.014,0.01,0.03,0,0.937,0.94,3.792,0,48,0,2,3.629,-0.958,-1.829,27.655,-68.282,34.673,49.03,-36.018,1,70.025,32.387,0.028,0.463,0.789,0.571,-0.227,0,-180,-17.805,0,180,0.03,-0.5,-0.866,0,0.432,0.432,0,11.552,54.588,54.588,0,1,3823.419,0.023,-21.768,3825.566,5,1.518,1.208,-61.897,0,0,,,,,,,,,,,,,,,3833.408,4,,147,64,,,,,,,,,,,,,,,,,,,0.354,-37.785,-0.159,-16.728,-19.265,-45.321,-13.074,-61.491,21.283,-49.608,10.558,-62.959,1.04,-86.753,0,-109.84,-40.8,-90.55,0.485,-37.564,,"Po_cari",-0.201,-16.848,,"SUGUN",-19.259,-45.085,85,"CoalCat",-12.981,-61.384,,"aura_5599",17.957,-47.876,,"Yes_Man_",10.5,-62.855,113,"Kr_Luna",-2.513,-85.888,,"AI",0,-109.84,,"AI",-40.8,-90.55,,3835.529,-0.241,-38.026,,,,3832.792,-19.251,-40.432,,,,,,,3830.716,1.375,-62.434,,,,,,,,,,,,,,,,3834.437,-17.759,-39.863,,,,,,,3831.684,-1.866,-58.509,,,,,,,,,,"",2,0,0,"Yes_Man_",,,,69,""
149,,8,1,2,3,0,0,2,0,0,0,255,255,255,68,3854.165,"TaeGeuk_",R,32,84,137,-2.361,0.908,0.248,1.157,-1.247,2.207,-36.832,15.957,3,35,61,1,"",150.856,52.542,31.198,0,0,5,"=","=","=","=","=","=","=","","",6,L,"하루（Haru）",174.7,85,0.397,,32,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115,-37.83,-0.017,-16.705,-19.544,-45.279,-11.274,-63.074,17.373,-46.471,12.676,-61.786,37.35,-92.186,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3858.438,-0.467,-37.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
150,,8,1,2,3,1,0,2,0,0,0,255,255,255,69,3873.171,"TaeGeuk_",R,3,81,123,-2.521,1.159,0.395,1.149,-0.56,2.179,-36.832,14.135,0,52,48,1,"",-334.735,-105.05,24.149,0,0,5,"=","=","=","=","=","=","=","","",6,L,"하루（Haru）",174.7,85,0.397,,32,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.269,-37.725,0.017,-16.779,-20.011,-45.856,-11.243,-63.024,19.886,-47.163,12.202,-61.676,37.388,-92.085,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3877.69,-0.233,-37.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
151,,8,1,2,3,2,0,2,0,0,0,255,255,255,70,3891.049,"TaeGeuk_",R,32,84,136,-0.513,0.642,0.419,1.124,-0.452,2.092,-36.832,4.63,5,50,46,0,"",153.46,87.551,29.491,0,0,5,"=","=","=","=","=","=","=","","",6,L,"하루（Haru）",174.7,85,0.397,,32,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342,-37.575,-0.004,-16.699,-20.168,-45.932,-11.125,-63.187,18.88,-47.587,12.181,-61.633,41.506,-91.351,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3895.374,0.459,-38.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
152,,8,1,2,3,2,1,2,0,0,0,255,255,255,71,3909.675,"TaeGeuk_",R,0,60,101,0.328,-0.46,0.555,0.868,0.126,1.39,-36.832,61.861,18,8,74,0,"",0,0,10.658,0,0,5,"=","=","=","=","=","=","=","","",6,L,"하루（Haru）",174.7,85,0.397,,32,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-37.828,0.032,-16.758,-20.234,-45.957,-11.202,-63.221,17.792,-48.221,12.1,-61.734,44.126,-90.287,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3914.211,-0.089,-37.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
153,,8,1,2,3,2,2,2,0,0,0,255,255,255,72,3927.945,"TaeGeuk_",R,5,79,127,1.576,-1.501,0.584,0.662,0.833,0.767,-36.832,48.804,3,11,86,4,"",-103.618,0,7.341,0,0,5,"=","=","=","=","=","=","=","","",6,L,"하루（Haru）",174.7,85,0.397,,32,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,3930.714,5,,578,0,,,,,,,,,,,,,,,,,,,0.318,-37.86,0.014,-16.726,-19.845,-45.985,-11.23,-63.163,20.009,-48.469,12.174,-61.792,44.108,-90.305,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3932.701,-0.48,-36.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
154,SIDE,8,1,2,3,0,0,2,0,0,0,255,255,255,,3933.045,,,,,,,,,,,,,,,,,,,,,,,,6,"=","=","=","=","=","=","=","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
155,,8,0,2,3,0,0,0,0,0,0,255,255,255,65,4029.644,"まととまと",R,1,29,83,-1.08,-1.249,0.32,0.921,-0.486,1.523,-36.392,19.625,0,0,100,4,"",-1.302,-3.956,-0.952,0,0,0,"TaeGeuk_","CoalCat","SUGUN","aura_5599","Po_cari","Kr_Luna","Yes_Man_","","",0,R,"TaeGeuk_",177.1,85.029,0.442,,32,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228,-37.032,-0.049,-17.594,-21.511,-47.085,-17.404,-61.946,22.088,-47.524,11.908,-65.195,43.126,-94.902,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
156,,8,0,2,3,0,1,0,0,0,0,255,255,255,66,4042.617,"まととまと",R,33,85,138,0.723,0.171,0.413,1.113,0.137,1.698,-36.392,23.805,0,53,47,0,"",126.209,-32.377,27.615,0,0,0,"=","=","=","=","=","=","=","","",0,R,"TaeGeuk_",177.1,85.029,0.442,,63,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.249,-37.167,-0.057,-17.61,-20.895,-47.132,-17.014,-60.414,22.114,-47.536,12.14,-65.283,42.208,-98.46,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
157,,8,0,2,3,0,2,0,0,0,0,255,255,255,67,4053.852,"まととまと",R,33,89,140,-1.051,0.991,0.251,1.257,-0.618,2.201,-36.392,17.253,0,50,50,0,"",122.317,-5.571,37.399,0,0,0,"=","=","=","=","=","=","=","","",0,R,"TaeGeuk_",177.1,85.029,0.442,,63,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,4056.36,0,,578,0,,,,,,,,,,,,,,,,,,,0.291,-37.111,-0.041,-17.617,-21.144,-47.067,-17.656,-62.648,22.128,-47.551,11.895,-65.524,41.28,-98.383,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
158,,8,0,2,3,0,0,1,0,0,0,255,255,255,68,4071.245,"まととまと",R,2,70,98,-1.147,-0.189,0.457,0.872,0.227,1.119,-36.392,24.803,0,100,0,2,"",-331.44,-334.062,-37.58,0,0,1,"=","=","=","=","=","=","=","","",3,R,"CoalCat",174.9,83,0.397,3,32,W,Y,1,4072.646,255,178,93,81,66,,145,95,92.521,-4.21,-0.107,0.919,-21.576,0.97,0.967,0,0,0,0,0.685,25.493,182.617,5.675,1,3,0,121467,0.014,0.006,0.026,0,0.967,0.97,5.024,0,34,0.012,2,4.974,-1.845,-0.639,25.061,87.479,5.52,16.193,8.682,1,19.185,10.106,0.02,0.527,0.979,-0.205,-0.009,0,-180,-31.932,0,180,-0.003,0.999,0.044,-180,0.464,0.464,0,5.958,29.392,29.392,0,1,4074.179,-0.361,-16.181,4074.406,1,-0.358,3.646,-16.296,0,0,,4078.021,,,,,,,,,,,,,4079.738,1,,450,0,,,,,,,,,,,,,,,,,,,0.302,-37.326,-0.101,-17.597,-20.662,-47.213,-17.264,-61.994,22.148,-47.909,11.821,-65.204,42.883,-98.448,0,-109.84,-40.8,-90.55,-0.207,-36.89,,"아침땅_",-0.108,-17.578,130,"べるちゃそ",-20.523,-47.2,,"schmoneymikey",-17.285,-61.973,,"pododang",22.143,-47.897,,"CVPileMaki",11.24,-65.116,,"하루（Haru）",42.476,-99.954,,"AI",0,-109.84,,"AI",-40.8,-90.55,,4082.583,-0.433,-37.722,4079.751,-0.372,-16.329,,,,,,,,,,,,,,,,,,,,,,,,,4081.772,-0.545,-17.565,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,"아침땅_",,,,24,""
159,,8,0,2,3,0,0,2,0,0,0,255,255,255,69,4097.964,"まととまと",R,10,80,108,0.171,-0.414,0.43,1.225,0.062,1.876,-36.392,37.173,51,20,29,0,"",0,400,54.629,0,0,2,"=","=","=","=","=","=","=","","",2,R,"SUGUN",190,82,0.5,,32,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.248,-37.201,-0.088,-17.605,-21.507,-47.994,-16.892,-61.289,22.128,-47.041,15.546,-63.005,44.144,-102.883,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4102.748,-0.352,-37.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
